id,mon,stay,freq,plan,ad,ad1,ad2,ad3,ad4,ad5,ad6,ad7,ad8,ad8_1,ad8_2,ad8_3,ad8_4,ad8_5,inf01,inf02,inf03,inf04,inf05,inf06,inf07,inf08,inf09,inf10,itm1,itm2,itm3,itm4,itm5,itm6,itm7,itm8,itm9,purp1,purp2,att01,att02,att03,att04,att05,att06,att07,att08,att09,att10,att11,att12,att13,att14,att15,att16,att17,att18,type,s1,s2,s3,s4,s5,s6,s7,s8,btimes,bprice,local1,local2,local3,local4,local5,prepay,pmoney,pdollar,airf,pit1,pit2,pit3,pit4,pit5,money,dollar,money1,p1,money2,p2,money3,p3,money4,p4,money5,p5,money6,p6,m601,m602,m603,m604,m605,m606,m607,m608,m609,m610,utax,taxc,act01,act02,act03,act04,act05,act06,act07,act08,act09,act10,act11,act12,act13,act14,act15,act16,act17,act18,act19,sp01,sp02,sp03,sp04,sp05,sp06,sp07,sp08,sp09,sp10,sp11,sp12,sp13,sp14,sp15,spfav,spleas,ts01,ts02,ts03,ts04,ts05,ts06,ts07,ts08,ts09,ts10,ts11,slp1,htype,hstar,hsat,slp2,msat,slp3,slp4,slp5,slp6,slp7,slp8,slp9,again,agwhy,recom,s11,s12,s13,s13a,s14,s15,s16,s17,s21,s22,s23,s31,s32,s33,s34,s35,sall,country,g01,g02,g03,g04,g05,g06,g07,g08,g09,g10,g11,g12,g13,g14,g15,g16,g17,b01,b02,b03,b04,b05,b06,b07,b08,b09,b10,b11,b12,b13,b14,b15,b16,b17,i01,i02,i03,i04,i05,i06,i07,i08,i09,i10,i11,i12,i13,i14,i15,i16,i17,i18,i19,nation,resid,prov,age,income,educ,occup,gender,area
14996,9,29,6,60,1,0,0,0,0,0,0,4,3,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,18000,16,2,1,0,0,0,0,9000,16,0,.,5400,1,900,1,0,.,0,.,2700,1,0,0,0,0,0,0,0,0,2700,0,2,.,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,804,10,806,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,5,0,0,0,0,0,0,0,0,0,.,.,.,0,.,0,1,0,0,0,0,0,1,3,1,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,14,14,.,5,4,2,2,2,1
14997,9,14,1,20,2,.,.,.,.,.,.,.,.,.,.,.,.,.,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,23000,16,2,1,0,0,0,0,30000,16,0,.,9000,1,15000,1,0,.,0,.,6000,1,3000,0,1200,0,1800,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,801,66,1,5,8,65,67,14,.,.,.,.,.,.,.,66,.,0,0,5,0,0,0,0,5,0,0,0,1,3,0,3,0,.,0,0,0,0,0,0,0,1,4,1,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,7,7,.,4,6,2,2,1,1
14998,9,3,1,30,1,1,1,3,1,1,1,1,5,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,99,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,4500,16,2,1,0,0,0,0,5500,16,0,.,1500,1,500,1,0,.,0,.,3500,1,1750,0,875,0,875,0,0,0,0,0,2,.,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,801,66,3,5,.,.,.,.,.,.,.,.,.,.,.,66,.,0,0,5,0,0,0,0,5,0,0,0,0,.,.,.,0,.,1,0,0,0,0,0,0,1,1,1,5,5,5,4,5,5,5,5,5,5,5,0,5,5,5,5,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,.,2,1,2,2,2,1
14999,9,4,1,30,2,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,2,99,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1000,8,2,1,0,0,0,0,300,8,0,.,100,1,100,1,0,.,0,.,100,1,0,0,60,0,40,0,0,0,0,0,2,.,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,5,0,0,0,0,0,0,0,0,0,0,1,5,5,3,0,.,0,0,0,0,0,0,0,1,2,1,5,5,5,5,5,5,5,5,5,5,5,0,5,5,5,5,5,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,7,.,5,3,3,2,1,1
15000,9,2,3,1,1,5,3,5,5,5,3,3,5,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,4200,16,2,1,0,0,0,0,6300,16,0,.,2268,1,504,1,0,.,0,.,3528,1,0,0,0,0,3528,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,803,66,5,3,10,801,825,.,.,.,.,.,.,.,.,66,.,0,0,5,0,0,0,5,0,0,0,0,1,3,0,4,0,.,0,0,0,0,0,0,0,1,1,1,5,5,5,3,5,5,5,5,5,5,5,0,5,5,5,5,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,2,3,.,3,5,2,1,2,1
15001,9,4,1,30,1,0,0,3,0,0,0,0,3,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,99,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,250,4,2,1,0,0,0,0,3000,4,0,.,600,1,300,1,0,.,0,.,2100,1,1680,0,210,0,210,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,801,65,75,52,16,5,.,.,.,.,.,.,.,.,.,65,.,0,0,5,0,0,0,0,5,0,0,0,1,3,0,5,0,.,0,0,0,0,0,0,0,1,1,1,0,5,5,0,5,5,5,5,5,5,5,5,5,5,5,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,.,2,3,2,2,2,1
15002,9,4,2,3,1,2,2,2,2,2,2,3,5,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,99,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,10000,16,2,1,0,0,0,0,10000,16,0,.,3000,1,2000,1,0,.,0,.,5000,1,0,0,1500,3500,0,0,0,0,0,0,2,.,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,801,5,72,67,804,825,.,.,.,.,.,.,.,.,.,5,.,0,0,5,0,0,0,5,5,0,0,0,1,3,0,5,0,.,0,0,0,0,0,0,0,1,1,1,5,5,5,0,5,5,5,5,5,5,5,5,5,5,5,5,5,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3,.,2,3,2,5,1,1
15003,9,4,1,30,2,.,.,.,.,.,.,.,.,.,.,.,.,.,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5,5,5,5,5,5,5,2,4,.,.,.,.,.,1,3100,3,1,1,1,1,1,1,7000,16,0,.,0,.,0,.,0,.,0,.,7000,1,0,0,0,0,7000,0,0,0,0,0,2,.,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,801,185,6,3,66,84,235,297,272,295,271,804,.,.,.,185,.,0,0,0,0,5,0,0,0,5,0,0,1,3,0,5,0,.,0,0,0,0,0,0,0,1,1,1,5,5,5,2,5,5,5,5,5,5,5,0,5,5,5,5,5,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,3,.,4,5,2,4,2,1
15004,9,11,1,180,1,5,5,5,2,2,2,2,5,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,1,0,0,1,99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,9900,3,2,1,0,0,0,0,13200,3,0,.,3960,1,1320,1,0,.,0,.,7920,1,0,0,3960,0,3960,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,801,261,16,66,75,65,187,825,865,.,.,.,.,.,.,261,.,5,0,5,0,0,0,0,5,0,0,0,1,5,5,5,0,.,0,0,0,0,0,0,0,1,1,1,4,5,5,4,5,5,5,5,5,5,5,0,5,5,5,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,.,5,3,1,5,2,1
15005,9,4,1,30,2,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,5,5,5,5,5,5,6,4,.,.,.,.,.,1,4000,3,1,1,1,1,1,1,400,3,0,.,0,.,0,.,0,.,0,.,400,1,0,0,0,0,240,0,0,0,160,0,2,.,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,801,235,1,2,279,.,.,.,.,.,.,.,.,.,.,235,.,0,0,0,0,5,0,0,0,0,0,0,1,3,0,4,0,.,0,0,0,0,0,0,0,1,1,1,0,5,0,0,5,5,5,5,5,5,5,0,5,5,5,5,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14,14,.,5,3,2,2,1,1
15006,9,5,3,60,1,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2,99,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,20000,16,2,1,0,0,0,0,4000,16,0,.,2400,1,1200,1,0,.,0,.,400,1,200,0,0,0,0,0,0,0,0,200,2,.,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,5,0,0,0,1,5,5,5,0,.,0,0,0,0,0,0,0,1,2,1,0,5,5,5,5,5,5,5,5,5,5,0,5,5,5,5,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13,13,.,5,5,2,3,2,1
15007,9,4,1,30,1,3,3,5,3,3,3,3,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,20000,16,2,1,0,0,0,0,10000,16,0,.,3000,1,7000,1,0,.,0,.,0,.,0,0,0,0,0,0,0,0,0,0,2,.,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,271,240,241,243,270,272,261,.,.,.,.,.,.,.,.,271,.,0,0,0,0,0,0,0,5,0,0,0,1,5,5,5,0,.,0,0,0,0,0,0,0,1,1,1,0,5,5,0,5,5,5,5,5,5,5,0,5,5,5,5,5,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,.,2,3,2,2,1,1
15008,9,7,2,60,1,3,3,5,3,3,3,3,0,.,.,.,.,.,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3,5,5,5,5,5,5,6,3,.,.,.,.,.,1,2400,2,1,1,1,1,1,1,4500,2,0,.,0,.,0,.,450,1,0,.,4050,1,0,0,2835,0,1215,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,801,350,2,3,18,240,243,270,865,.,.,.,.,.,.,350,.,0,5,0,0,5,0,0,0,0,0,0,1,3,3,4,0,.,0,0,0,0,0,0,0,1,1,1,5,5,0,0,5,5,5,5,5,5,5,0,5,3,5,5,5,10,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,2,5,4,2,2,2,2,1
15009,9,7,1,60,2,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,5,5,5,5,5,5,4,4,.,.,.,.,.,1,3000,2,1,1,1,1,1,1,4000,2,0,.,0,.,0,.,0,.,0,.,4000,1,0,0,2400,0,1600,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,843,350,1,2,3,18,67,185,189,240,241,271,291,315,370,350,.,0,5,0,0,5,0,0,0,5,0,0,1,3,0,3,0,.,0,0,0,0,0,0,0,1,1,1,3,5,5,0,5,5,5,5,5,5,5,0,5,5,4,5,5,10,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,3,2,1,3,11,2,1
15010,9,7,1,90,1,3,3,5,3,3,4,3,5,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,99,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,5,5,5,5,5,5,3,3,.,.,.,.,.,1,3000,2,1,1,1,1,1,1,10000,1,0,.,0,.,0,.,0,.,0,.,10000,1,0,6000,2000,0,2000,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,185,2,3,18,67,189,240,271,291,315,350,352,.,.,.,185,.,0,5,0,0,5,0,0,0,5,0,0,1,3,4,5,0,.,0,0,0,0,0,0,0,1,1,1,5,5,5,5,5,5,5,5,5,5,5,0,5,5,5,5,5,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,3,4,1,2,2,2,1
15011,9,6,1,7,2,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,600,8,2,1,0,0,0,0,10000,16,0,.,5000,1,1000,1,3000,1,500,1,500,1,0,0,0,0,0,0,0,0,0,500,2,.,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,5,0,0,0,1,3,0,5,0,.,0,0,0,0,0,0,0,1,2,1,0,5,5,0,5,5,5,5,5,4,5,0,5,5,5,5,5,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,10,10,.,5,6,2,3,1,1
15012,9,7,2,30,2,.,.,.,.,.,.,.,.,.,.,.,.,.,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,4,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,17000,16,2,1,0,0,0,0,17000,16,0,.,5100,1,5100,1,3400,1,0,.,3400,1,2040,0,1360,0,0,0,0,0,0,0,2,.,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,801,1,2,3,346,874,.,.,.,.,.,.,.,.,.,1,.,0,0,0,0,0,0,0,5,0,0,0,1,3,0,4,0,.,0,0,0,0,0,0,0,1,4,1,2,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,7,7,.,2,2,3,2,1,1
15013,9,6,1,60,1,0,3,3,0,0,0,0,4,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,99,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1000,2,2,1,0,0,0,0,3000,2,0,.,1350,1,300,1,0,.,0,.,1350,1,0,0,135,0,540,0,0,0,0,675,2,.,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,803,77,1,8,5,3,18,10,66,105,106,4,802,.,.,77,.,0,5,5,0,0,0,5,5,0,0,0,1,3,0,5,0,.,0,0,0,0,0,0,0,1,1,1,2,5,5,0,5,5,5,5,5,5,5,5,5,5,5,5,5,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2,2,10,2,8,2,2,1,1
15014,9,4,1,30,1,0,0,0,0,0,3,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,99,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,8000,16,2,1,0,0,0,0,20000,16,0,.,4000,1,2000,1,4000,1,0,.,10000,1,5000,0,0,0,5000,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,803,2,1,3,18,65,66,75,77,.,.,.,.,.,.,2,.,0,5,5,0,0,0,0,5,0,0,0,1,3,0,5,0,.,0,0,0,0,0,0,0,1,1,1,2,5,5,0,5,5,5,5,5,5,5,5,5,5,5,5,5,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,10,4,8,2,10,2,1
15015,9,7,1,60,1,0,0,0,0,0,3,3,0,.,.,.,.,.,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,5,5,5,5,5,5,5,3,.,.,.,.,.,1,3700,2,1,1,1,1,1,1,1000,16,0,.,0,.,0,.,0,.,0,.,1000,1,0,0,0,0,1000,0,0,0,0,0,2,.,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,801,350,1,2,3,18,67,185,189,235,270,315,352,865,.,350,.,0,5,0,0,5,0,0,0,5,0,0,1,3,0,5,0,.,0,0,0,0,0,0,0,1,1,1,3,5,5,0,5,5,5,5,5,5,5,5,5,5,5,5,5,10,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,5,6,8,1,12,2,1
15016,9,6,1,30,2,.,.,.,.,.,.,.,.,.,.,.,.,.,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,99,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,.,.,.,.,10000,2,0,.,3000,1,2000,1,0,.,0,.,5000,1,0,0,0,5000,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,801,367,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,5,0,0,0,0,5,0,0,0,0,.,.,.,0,.,0,0,1,0,0,0,0,1,1,1,5,5,5,0,5,5,5,5,5,5,5,5,5,5,5,5,5,10,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,3,.,2,3,2,5,2,1
15017,9,4,2,30,1,0,0,0,0,0,0,3,3,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,99,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,.,.,.,.,7000,16,0,.,5600,1,700,1,0,.,0,.,700,1,0,0,0,0,700,0,0,0,0,0,2,.,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,803,8,65,66,77,75,106,.,.,.,.,.,.,.,.,8,.,0,5,5,0,0,0,0,0,0,0,0,0,.,.,.,0,.,0,0,1,0,0,0,0,1,1,1,5,5,5,4,5,5,5,5,4,5,5,5,5,5,5,5,5,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,2,3,.,3,5,2,2,1,1
15018,9,4,2,30,2,.,.,.,.,.,.,.,.,.,.,.,.,.,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,99,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,10000,16,2,1,0,0,0,0,7000,16,0,.,4200,1,700,1,0,.,0,.,2100,1,0,0,420,0,1680,0,0,0,0,0,2,.,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,801,66,9,78,.,.,.,.,.,.,.,.,.,.,.,66,.,0,5,5,0,0,0,0,5,0,0,0,1,3,4,5,0,.,0,0,0,0,0,0,0,1,1,1,5,5,5,0,5,5,5,5,5,5,5,5,5,5,5,5,5,10,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3,.,6,8,1,12,2,1
15019,9,6,5,10,2,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,48000,16,2,1,0,0,0,0,14000,16,0,.,7000,1,1400,1,0,.,0,.,5600,1,1680,0,0,3920,0,0,0,0,0,0,2,.,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,803,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,5,0,0,0,1,3,0,5,0,.,0,0,0,0,0,0,0,1,2,1,5,5,5,0,5,5,5,5,5,5,5,0,5,5,5,5,5,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3,.,3,8,3,2,2,1
15020,9,9,1,60,2,.,.,.,.,.,.,.,.,.,.,.,.,.,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,99,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,2000,3,2,1,0,0,0,0,10000,16,0,.,5000,1,1000,1,0,.,0,.,4000,1,0,0,0,0,0,4000,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,825,66,7,11,.,.,.,.,.,.,.,.,.,.,.,66,.,0,0,5,0,0,0,0,5,0,0,0,0,.,.,.,0,.,0,0,0,0,0,0,1,1,1,1,0,5,5,2,5,5,5,5,5,5,5,0,5,5,5,5,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14,3,.,3,4,2,2,2,1
