id,mon,stay,freq,plan,ad,ad1,ad2,ad3,ad4,ad5,ad6,ad7,ad8,ad8_1,ad8_2,ad8_3,ad8_4,ad8_5,inf01,inf02,inf03,inf04,inf05,inf06,inf07,inf08,inf09,inf10,item1,item2,item3,item4,item5,item6,item7,item8,item9,purp1,purp2,att01,att02,att03,att04,att05,att06,att07,att08,att09,att10,att11,att12,att13,att14,att15,att16,att17,att18,type,s1,s2,s3,s4,s5,s6,s7,s8,btimes,bprice,local1,local2,local3,local4,local5,prepay,pmoney,pdollar,airf,pit1,pit2,pit3,pit4,pit5,money,dollar,money1,p1,money2,p2,money3,p3,money4,p4,money5,p5,money6,p6,m601,m602,m603,m604,m605,m606,m607,m608,m609,m610,utax,taxc,act01,act02,act03,act04,act05,act06,act07,act08,act09,act10,act11,act12,act13,act14,act15,act16,act17,act18,act19,sp01,sp02,sp03,sp04,sp05,sp06,sp07,sp08,sp09,sp10,sp11,sp12,sp13,sp14,sp15,spfav,spleas,ts01,ts02,ts03,ts04,ts05,ts06,ts07,ts08,ts09,ts10,slp1,hcity,htype,hsat,slp2,msat,slp3,ysat,slp4,slp5,slp6,slp7,slp8,again,agwhy,recom,s11,s12,s13,s13a,s14,s15,s16,s17,s21,s22,s23,s31,s32,s33,s34,s35,ssall,country,g01,g02,g03,g04,g05,g06,g07,g08,g09,g10,g11,g12,g13,g14,g15,g16,g17,b01,b02,b03,b04,b05,b06,b07,b08,b09,b10,b11,b12,b13,b14,b15,b16,b17,i01,i02,i03,i04,i05,i06,i07,i08,i09,i10,i11,i12,i13,i14,i15,i16,i17,i18,i19,nation,resid,prov,age,income,educ,occup,gender,area
13317,7,1,2,15,1,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,.,.,.,.,400,11,100,1,80,1,60,1,20,1,20,1,120,1,24,36,12,0,48,0,0,0,0,0,2,.,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,801,3,1,350,.,.,.,.,.,.,.,.,.,.,.,3,.,0,0,5,0,0,0,0,5,0,0,1,1,3,5,0,.,0,.,0,0,0,0,0,1,1,1,2,4,4,0,5,5,5,4,4,1,5,4,4,4,4,3,5,10,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,.,3,6,3,2,1,1
13318,7,48,1,48,2,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,.,.,.,.,2000,8,1000,1,400,1,200,1,0,.,100,1,300,1,15,15,120,60,90,0,0,0,0,0,2,.,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,801,270,2,5,3,279,271,350,843,802,804,808,.,.,.,270,.,0,0,5,0,0,0,5,5,0,0,0,.,.,.,1,5,0,.,0,0,0,0,0,1,1,1,0,4,4,0,5,5,5,5,4,3,5,5,5,5,5,5,5,10,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,.,2,6,3,2,2,1
13319,7,6,15,85,2,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,2,99,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,.,.,.,.,2000,8,600,1,200,1,200,1,0,.,100,1,900,1,900,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,1,.,.,.,.,.,.,.,.,.,.,.,.,.,5,.,0,0,5,0,0,0,0,5,0,0,1,1,2,5,0,.,0,.,0,0,0,0,0,1,2,1,0,4,4,0,5,5,5,4,4,4,5,2,4,2,4,4,4,10,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,.,3,8,3,2,1,1
13320,7,5,2,80,2,.,.,.,.,.,.,.,.,.,.,.,.,.,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,2,99,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,.,.,.,.,1800,8,1260,1,180,1,180,1,0,.,0,.,180,1,0,0,180,0,0,0,0,0,0,0,2,.,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,5,0,0,1,1,1,5,0,.,0,.,0,0,0,0,0,1,2,1,3,5,4,0,5,5,5,5,4,5,5,5,5,4,5,5,4,10,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,.,4,6,3,5,1,1
13321,7,7,1,30,1,0,5,0,0,0,0,0,0,.,.,.,.,.,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,99,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,3,4,5,5,5,5,5,5,2,3,.,.,.,.,.,1,6000,2,1,1,1,1,1,1,12000,2,0,.,1200,1,0,.,0,.,0,.,10800,1,3240,4320,2160,1080,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,865,315,1,2,24,67,185,235,242,245,243,241,270,271,350,315,.,0,0,0,0,5,0,0,0,0,0,1,1,3,3,0,.,0,.,0,0,0,0,0,1,1,1,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,15,3,99,3,2,2,1
13322,7,7,1,40,2,.,.,.,.,.,.,.,.,.,.,.,.,.,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,99,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,4,5,5,5,5,5,5,5,4,4,.,.,.,.,.,1,6350,2,1,1,1,1,1,1,10000,2,0,.,1000,1,0,.,0,.,0,.,9000,1,1800,1800,1800,0,0,2700,0,0,900,0,2,.,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,843,185,1,2,5,18,235,240,242,245,270,315,350,352,371,185,.,0,0,0,0,5,0,0,0,0,0,1,16,1,5,0,.,0,.,0,0,0,0,0,1,1,1,3,4,5,5,4,5,5,4,5,5,5,5,5,5,5,5,5,10,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,15,3,5,3,2,2,1
13323,7,2,2,30,2,.,.,.,.,.,.,.,.,.,.,.,.,.,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,.,.,.,.,10000,16,7000,1,1500,1,500,1,0,.,0,.,1000,1,0,0,1000,0,0,0,0,0,0,0,2,.,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,8,1,2,3,19,.,.,.,.,.,.,.,.,.,.,8,.,0,0,0,0,0,0,5,5,0,0,1,3,3,5,0,.,0,.,0,0,0,0,0,1,1,1,0,4,4,0,5,5,4,5,4,5,5,5,5,5,5,5,5,10,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,12,.,1,8,3,11,2,1
13324,7,30,1,100,1,0,0,0,0,0,0,0,5,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,2,99,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,.,.,.,.,60000,16,45000,1,6000,1,6000,1,0,.,0,.,3000,1,0,0,3000,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,801,185,1,2,.,.,.,.,.,.,.,.,.,.,.,185,.,0,0,0,0,0,0,0,5,0,0,1,4,3,4,0,.,0,.,0,0,0,0,0,1,2,1,3,4,4,0,5,5,5,5,4,3,5,4,5,5,5,5,4,10,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,.,3,8,3,2,1,1
13325,7,7,1,30,1,0,0,5,0,0,0,0,0,.,.,.,.,.,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,.,.,.,.,20000,16,10000,1,4000,1,4000,1,0,.,0,.,2000,1,0,0,2000,0,0,0,0,0,0,0,2,.,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,801,67,1,2,5,3,66,65,802,.,.,.,.,.,.,67,.,0,0,4,0,0,0,0,4,0,0,0,.,.,.,1,3,0,.,0,0,0,0,0,1,1,1,0,5,5,0,5,5,5,5,4,4,5,5,5,5,4,4,5,10,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,.,6,3,2,7,1,1
13326,7,7,1,90,1,5,0,0,0,0,0,0,0,.,.,.,.,.,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,99,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5,5,5,5,5,5,5,5,3,3,.,.,.,.,.,1,4500,2,1,1,1,1,1,1,10000,2,0,.,0,.,0,.,0,.,0,.,10000,1,0,3500,3000,3500,0,0,0,0,0,0,2,.,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,801,2,1,3,18,67,185,235,271,315,350,382,.,.,.,2,.,0,4,0,0,5,0,0,0,4,0,1,1,3,4,0,.,0,.,0,0,0,0,0,1,1,1,3,4,4,0,5,5,5,5,4,4,5,5,5,5,5,5,5,10,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,5,4,2,2,3,2,1
13327,7,3,1,30,1,0,0,5,0,0,0,0,0,.,.,.,.,.,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,99,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,5,5,5,5,5,5,2,3,.,.,.,.,.,1,80000,5,1,1,1,1,1,1,300000,5,0,.,0,.,0,.,0,.,0,.,300000,1,0,0,0,0,300000,0,0,0,0,0,2,.,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,801,67,1,2,3,8,65,10,66,350,.,.,.,.,.,67,.,0,4,0,0,5,0,0,0,0,0,1,1,3,4,0,.,0,.,0,0,0,0,0,1,1,1,0,4,4,0,5,0,3,4,4,3,4,4,4,4,4,4,4,10,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,5,.,2,3,3,4,2,1
13328,7,3,1,30,2,.,.,.,.,.,.,.,.,.,.,.,.,.,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,99,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,5,5,5,5,5,5,3,3,.,.,.,.,.,1,800000,5,1,1,1,1,1,1,45000,5,0,.,0,.,0,.,0,.,0,.,45000,1,0,0,31500,0,9000,4500,0,0,0,0,2,.,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,801,350,1,2,3,8,67,5,10,.,.,.,.,.,.,350,.,0,5,0,0,5,0,0,0,0,0,1,1,3,4,0,.,0,.,0,0,0,0,0,1,1,1,0,3,4,0,5,0,2,4,4,3,4,4,4,5,5,4,4,10,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,5,.,2,4,3,2,2,1
13329,7,5,1,30,2,.,.,.,.,.,.,.,.,.,.,.,.,.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,.,.,.,.,.,.,.,.,.,.,1,0,0,0,0,1,700000,5,1,1,0,0,0,0,500000,5,0,.,150000,1,150000,1,0,.,0,.,200000,1,60000,0,70000,0,70000,0,0,0,0,0,2,.,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,801,2,1,3,8,65,67,.,.,.,.,.,.,.,.,2,.,0,0,5,0,0,4,4,4,0,0,1,1,2,3,0,.,0,.,0,0,0,0,0,1,1,1,0,4,4,0,4,4,4,4,4,3,5,4,4,4,4,4,4,10,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,.,3,3,2,5,2,1
13330,7,7,1,60,2,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,99,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,.,.,.,.,.,.,.,.,.,.,1,0,0,0,0,1,700000,5,1,1,0,0,0,0,1000000,5,0,.,400000,1,400000,1,0,.,0,.,200000,1,0,0,100000,0,100000,0,0,0,0,0,2,.,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,801,67,1,2,8,65,.,.,.,.,.,.,.,.,.,67,.,0,0,5,0,0,0,5,5,0,0,1,1,2,3,0,.,0,.,0,0,0,0,0,1,1,1,0,4,3,0,4,4,4,4,4,3,4,4,4,4,3,3,4,10,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,.,2,2,2,5,2,1
13331,7,3,1,30,1,0,0,5,0,0,0,0,5,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,99,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,.,.,.,.,.,.,.,.,.,.,1,0,0,0,0,1,800000,5,1,1,0,0,0,0,900000,5,0,.,630000,1,90000,1,0,.,0,.,180000,1,0,0,0,0,180000,0,0,0,0,0,2,.,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,802,10,1,2,3,8,65,66,801,.,.,.,.,.,.,10,.,0,0,5,0,0,0,0,5,0,0,0,.,.,.,0,.,0,.,0,0,1,0,0,1,1,1,0,4,4,5,5,5,4,4,4,3,5,5,5,4,4,4,4,10,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5,5,.,3,4,3,4,2,1
13332,7,7,1,60,1,0,0,0,0,0,5,0,0,.,.,.,.,.,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,99,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5,5,5,5,5,5,5,5,4,2,.,.,.,.,.,1,5000,2,1,1,1,1,1,1,4000,2,0,.,0,.,0,.,0,.,0,.,4000,1,0,0,0,0,4000,0,0,0,0,0,2,.,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,801,315,2,18,12,24,67,185,189,235,271,370,373,.,.,315,.,0,5,0,0,5,0,0,0,5,0,1,1,3,5,0,.,0,.,0,0,0,0,0,1,1,1,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,10,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,2,2,1,3,8,3,10,2,1
13333,7,7,1,60,1,0,0,5,0,0,0,0,0,.,.,.,.,.,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,99,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,5,5,5,5,5,5,5,5,3,3,.,.,.,.,.,1,5000,2,1,1,1,1,1,1,50000,16,0,.,0,.,0,.,0,.,0,.,50000,1,0,50000,0,0,0,0,0,0,0,0,2,.,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,801,185,1,2,3,18,128,235,271,315,350,352,373,.,.,185,.,0,5,0,0,5,0,0,0,5,0,1,10,3,5,0,.,0,.,0,0,0,0,0,1,1,1,3,4,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,10,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,2,2,1,7,8,2,12,1,1
13334,7,8,1,30,1,0,0,5,0,0,0,0,5,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,99,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,.,.,.,.,.,.,.,.,.,.,1,0,0,0,0,1,5000,2,1,1,0,0,0,0,10000,2,0,.,3000,1,2000,1,0,.,0,.,5000,1,0,0,0,2500,2500,0,0,0,0,0,2,.,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,801,315,3,18,12,24,67,185,235,270,271,350,352,373,.,315,.,0,0,0,0,0,0,0,0,0,0,0,.,.,.,1,5,0,.,0,0,0,0,0,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,2,2,11,3,2,3,2,2,1
13335,7,7,1,30,2,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5,5,5,5,5,5,5,5,3,3,.,.,.,.,.,1,5500,2,1,1,1,1,1,1,10000,2,0,.,0,.,0,.,0,.,0,.,10000,1,0,0,5000,0,5000,0,0,0,0,0,2,.,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,801,350,2,18,65,66,67,185,235,270,271,315,328,.,.,350,.,0,5,0,0,5,0,0,0,4,0,1,1,3,3,0,.,0,.,0,0,0,0,0,1,1,1,5,5,3,0,3,4,5,5,4,5,5,5,5,5,5,5,5,10,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,19,3,2,3,4,2,1
13336,7,6,1,60,1,0,0,0,0,0,0,0,5,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,99,1,1,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,4,4,4,4,4,4,4,4,4,3,.,.,.,.,.,1,4800,2,1,1,1,1,1,1,2500,2,0,.,0,.,0,.,0,.,0,.,2500,1,0,0,0,1000,0,750,0,0,750,0,2,.,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,825,350,1,2,18,67,185,235,271,315,370,371,.,.,.,350,.,0,5,0,0,5,0,0,0,5,0,1,16,3,4,0,.,0,.,0,0,0,0,0,1,1,1,3,4,3,3,4,4,4,4,4,4,4,4,4,4,4,3,3,5,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,2,2,1,3,2,3,4,2,1
13337,7,8,1,30,2,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,99,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5,5,5,5,5,5,5,5,3,4,.,.,.,.,.,1,4000,2,1,1,1,1,1,1,5000,2,0,.,0,.,0,.,0,.,0,.,5000,1,0,2500,0,0,2500,0,0,0,0,0,2,.,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,801,185,1,2,3,18,24,67,235,271,315,350,370,.,.,185,.,0,4,0,0,5,0,0,0,5,0,1,1,3,4,0,.,0,.,0,0,0,0,0,1,1,1,4,4,4,0,5,5,5,5,5,5,5,5,5,5,5,5,5,10,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,1,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,2,2,11,4,2,3,5,2,1
13338,7,7,1,60,2,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,99,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,3,3,3,3,3,7,4,.,.,.,.,.,1,4600,2,1,1,1,1,1,1,5000,16,0,.,5000,1,0,.,0,.,0,.,0,.,0,0,0,0,0,0,0,0,0,0,2,.,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,801,185,1,2,3,18,65,67,189,235,271,315,350,.,.,185,.,0,5,0,0,5,0,0,0,5,0,1,3,3,5,0,.,0,.,0,0,0,0,0,1,1,1,3,4,4,0,4,4,4,4,4,4,5,4,5,4,4,4,4,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,2,2,14,4,2,3,2,2,1
13339,7,8,1,60,2,.,.,.,.,.,.,.,.,.,.,.,.,.,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,99,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,.,.,.,.,.,.,.,.,.,.,1,0,0,0,0,1,4200,2,1,1,0,0,0,0,20000,16,0,.,4000,1,4000,1,0,.,0,.,12000,1,0,0,0,7200,3600,0,0,0,1200,0,2,.,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,803,2,1,24,65,66,315,350,.,.,.,.,.,.,.,2,.,5,5,5,0,0,0,4,5,0,0,1,1,3,4,0,.,0,.,0,0,0,0,0,1,1,1,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,10,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,6,4,8,3,10,2,1
13340,7,7,1,60,2,.,.,.,.,.,.,.,.,.,.,.,.,.,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,99,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,.,.,.,.,.,.,.,.,.,.,1,0,0,0,0,1,3500,2,1,1,0,0,0,0,20000,16,0,.,6000,1,8000,1,0,.,0,.,6000,1,0,0,0,3000,1500,0,0,1500,0,0,2,.,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,801,1,2,3,18,65,67,271,315,350,803,.,.,.,.,801,.,0,4,5,0,0,5,5,5,0,0,1,1,3,3,0,.,0,.,0,0,0,0,0,1,1,1,4,5,5,0,4,4,4,4,5,5,5,5,5,5,5,5,5,10,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5,3,2,3,5,2,1
13341,7,6,1,40,1,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,99,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,4,2,4,4,4,4,4,8,3,.,.,.,.,.,1,3600,2,1,1,1,1,1,1,12000,2,0,.,0,.,0,.,0,.,0,.,12000,1,0,4800,2400,1200,2400,0,0,0,1200,0,2,.,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,865,350,1,2,3,18,10,67,185,235,270,271,352,.,.,350,.,0,0,0,0,4,0,0,0,0,0,1,12,3,5,0,.,0,.,0,0,0,0,0,1,1,1,3,5,5,5,5,5,5,5,4,4,4,5,5,5,5,5,4,10,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,4,5,3,1,2,1
